char_idx,char,top_left_x,top_left_y,width,height,char_idx_in_line,line_idx,page,word_idx,word_idx_in_line,word,question_image_version
0,T,202.79999999999998,777.75,14.393939393939394,33,0,0,toy_text_2_5_question_5112_distractor_a,0,0,They,question_images_version_2
1,h,217.1939393939394,777.75,14.393939393939394,33,1,0,toy_text_2_5_question_5112_distractor_a,0,0,They,question_images_version_2
2,e,231.5878787878788,777.75,14.393939393939394,33,2,0,toy_text_2_5_question_5112_distractor_a,0,0,They,question_images_version_2
3,y,245.9818181818182,777.75,14.393939393939394,33,3,0,toy_text_2_5_question_5112_distractor_a,0,0,They,question_images_version_2
4, ,260.3757575757576,777.75,14.393939393939394,33,4,0,toy_text_2_5_question_5112_distractor_a,0,0,,question_images_version_2
5,c,274.76969696969695,777.75,14.393939393939394,33,5,0,toy_text_2_5_question_5112_distractor_a,1,1,can,question_images_version_2
6,a,289.16363636363633,777.75,14.393939393939394,33,6,0,toy_text_2_5_question_5112_distractor_a,1,1,can,question_images_version_2
7,n,303.5575757575757,777.75,14.393939393939394,33,7,0,toy_text_2_5_question_5112_distractor_a,1,1,can,question_images_version_2
8, ,317.9515151515151,777.75,14.393939393939394,33,8,0,toy_text_2_5_question_5112_distractor_a,1,1,,question_images_version_2
9,b,332.34545454545446,777.75,14.393939393939394,33,9,0,toy_text_2_5_question_5112_distractor_a,2,2,be,question_images_version_2
10,e,346.73939393939384,777.75,14.393939393939394,33,10,0,toy_text_2_5_question_5112_distractor_a,2,2,be,question_images_version_2
11, ,361.1333333333332,777.75,14.393939393939394,33,11,0,toy_text_2_5_question_5112_distractor_a,2,2,,question_images_version_2
12,u,375.5272727272726,777.75,14.393939393939394,33,12,0,toy_text_2_5_question_5112_distractor_a,3,3,used,question_images_version_2
13,s,389.92121212121197,777.75,14.393939393939394,33,13,0,toy_text_2_5_question_5112_distractor_a,3,3,used,question_images_version_2
14,e,404.31515151515134,777.75,14.393939393939394,33,14,0,toy_text_2_5_question_5112_distractor_a,3,3,used,question_images_version_2
15,d,418.7090909090907,777.75,14.393939393939394,33,15,0,toy_text_2_5_question_5112_distractor_a,3,3,used,question_images_version_2
16, ,433.1030303030301,777.75,14.393939393939394,33,16,0,toy_text_2_5_question_5112_distractor_a,3,3,,question_images_version_2
17,t,447.4969696969695,777.75,14.393939393939394,33,17,0,toy_text_2_5_question_5112_distractor_a,4,4,to,question_images_version_2
18,o,461.89090909090885,777.75,14.393939393939394,33,18,0,toy_text_2_5_question_5112_distractor_a,4,4,to,question_images_version_2
19, ,476.2848484848482,777.75,14.393939393939394,33,19,0,toy_text_2_5_question_5112_distractor_a,4,4,,question_images_version_2
20,t,490.6787878787876,777.75,14.393939393939394,33,20,0,toy_text_2_5_question_5112_distractor_a,5,5,track,question_images_version_2
21,r,505.072727272727,777.75,14.393939393939394,33,21,0,toy_text_2_5_question_5112_distractor_a,5,5,track,question_images_version_2
22,a,519.4666666666664,777.75,14.393939393939394,33,22,0,toy_text_2_5_question_5112_distractor_a,5,5,track,question_images_version_2
23,c,533.8606060606057,777.75,14.393939393939394,33,23,0,toy_text_2_5_question_5112_distractor_a,5,5,track,question_images_version_2
24,k,548.2545454545451,777.75,14.393939393939394,33,24,0,toy_text_2_5_question_5112_distractor_a,5,5,track,question_images_version_2
25, ,562.6484848484845,777.75,14.393939393939394,33,25,0,toy_text_2_5_question_5112_distractor_a,5,5,,question_images_version_2
26,p,577.0424242424239,777.75,14.393939393939394,33,26,0,toy_text_2_5_question_5112_distractor_a,6,6,people.,question_images_version_2
27,e,591.4363636363632,777.75,14.393939393939394,33,27,0,toy_text_2_5_question_5112_distractor_a,6,6,people.,question_images_version_2
28,o,605.8303030303026,777.75,14.393939393939394,33,28,0,toy_text_2_5_question_5112_distractor_a,6,6,people.,question_images_version_2
29,p,620.224242424242,777.75,14.393939393939394,33,29,0,toy_text_2_5_question_5112_distractor_a,6,6,people.,question_images_version_2
30,l,634.6181818181814,777.75,14.393939393939394,33,30,0,toy_text_2_5_question_5112_distractor_a,6,6,people.,question_images_version_2
31,e,649.0121212121207,777.75,14.393939393939394,33,31,0,toy_text_2_5_question_5112_distractor_a,6,6,people.,question_images_version_2
32,.,663.4060606060601,777.75,14.393939393939394,33,32,0,toy_text_2_5_question_5112_distractor_a,6,6,people.,question_images_version_2
0,T,85.0,456.28000000000003,14.4,33,0,0,toy_text_2_5_question_5112_distractor_b,0,0,They,question_images_version_2
1,h,99.4,456.28000000000003,14.4,33,1,0,toy_text_2_5_question_5112_distractor_b,0,0,They,question_images_version_2
2,e,113.80000000000001,456.28000000000003,14.4,33,2,0,toy_text_2_5_question_5112_distractor_b,0,0,They,question_images_version_2
3,y,128.20000000000002,456.28000000000003,14.4,33,3,0,toy_text_2_5_question_5112_distractor_b,0,0,They,question_images_version_2
4, ,142.60000000000002,456.28000000000003,14.4,33,4,0,toy_text_2_5_question_5112_distractor_b,0,0,,question_images_version_2
5,a,157.00000000000003,456.28000000000003,14.4,33,5,0,toy_text_2_5_question_5112_distractor_b,1,1,are,question_images_version_2
6,r,171.40000000000003,456.28000000000003,14.4,33,6,0,toy_text_2_5_question_5112_distractor_b,1,1,are,question_images_version_2
7,e,185.80000000000004,456.28000000000003,14.4,33,7,0,toy_text_2_5_question_5112_distractor_b,1,1,are,question_images_version_2
8, ,200.20000000000005,456.28000000000003,14.4,33,8,0,toy_text_2_5_question_5112_distractor_b,1,1,,question_images_version_2
9,g,214.60000000000005,456.28000000000003,14.4,33,9,0,toy_text_2_5_question_5112_distractor_b,2,2,great,question_images_version_2
10,r,229.00000000000006,456.28000000000003,14.4,33,10,0,toy_text_2_5_question_5112_distractor_b,2,2,great,question_images_version_2
11,e,243.40000000000006,456.28000000000003,14.4,33,11,0,toy_text_2_5_question_5112_distractor_b,2,2,great,question_images_version_2
12,a,257.80000000000007,456.28000000000003,14.4,33,12,0,toy_text_2_5_question_5112_distractor_b,2,2,great,question_images_version_2
13,t,272.20000000000005,456.28000000000003,14.4,33,13,0,toy_text_2_5_question_5112_distractor_b,2,2,great,question_images_version_2
14, ,286.6,456.28000000000003,14.4,33,14,0,toy_text_2_5_question_5112_distractor_b,2,2,,question_images_version_2
15,t,301.0,456.28000000000003,14.4,33,15,0,toy_text_2_5_question_5112_distractor_b,3,3,to,question_images_version_2
16,o,315.4,456.28000000000003,14.4,33,16,0,toy_text_2_5_question_5112_distractor_b,3,3,to,question_images_version_2
17, ,329.79999999999995,456.28000000000003,14.4,33,17,0,toy_text_2_5_question_5112_distractor_b,3,3,,question_images_version_2
18,d,344.19999999999993,456.28000000000003,14.4,33,18,0,toy_text_2_5_question_5112_distractor_b,4,4,detect,question_images_version_2
19,e,358.5999999999999,456.28000000000003,14.4,33,19,0,toy_text_2_5_question_5112_distractor_b,4,4,detect,question_images_version_2
20,t,372.9999999999999,456.28000000000003,14.4,33,20,0,toy_text_2_5_question_5112_distractor_b,4,4,detect,question_images_version_2
21,e,387.39999999999986,456.28000000000003,14.4,33,21,0,toy_text_2_5_question_5112_distractor_b,4,4,detect,question_images_version_2
22,c,401.79999999999984,456.28000000000003,14.4,33,22,0,toy_text_2_5_question_5112_distractor_b,4,4,detect,question_images_version_2
23,t,416.1999999999998,456.28000000000003,14.4,33,23,0,toy_text_2_5_question_5112_distractor_b,4,4,detect,question_images_version_2
24, ,430.5999999999998,456.28000000000003,14.4,33,24,0,toy_text_2_5_question_5112_distractor_b,4,4,,question_images_version_2
25,l,444.9999999999998,456.28000000000003,14.4,33,25,0,toy_text_2_5_question_5112_distractor_b,5,5,lies.,question_images_version_2
26,i,459.39999999999975,456.28000000000003,14.4,33,26,0,toy_text_2_5_question_5112_distractor_b,5,5,lies.,question_images_version_2
27,e,473.7999999999997,456.28000000000003,14.4,33,27,0,toy_text_2_5_question_5112_distractor_b,5,5,lies.,question_images_version_2
28,s,488.1999999999997,456.28000000000003,14.4,33,28,0,toy_text_2_5_question_5112_distractor_b,5,5,lies.,question_images_version_2
29,.,502.5999999999997,456.28000000000003,14.4,33,29,0,toy_text_2_5_question_5112_distractor_b,5,5,lies.,question_images_version_2
0,w,202.79999999999998,259.25,14.375,33,0,0,toy_text_2_5_question_5112_distractor_c,0,0,whatever,question_images_version_2
1,h,217.17499999999998,259.25,14.375,33,1,0,toy_text_2_5_question_5112_distractor_c,0,0,whatever,question_images_version_2
2,a,231.54999999999998,259.25,14.375,33,2,0,toy_text_2_5_question_5112_distractor_c,0,0,whatever,question_images_version_2
3,t,245.92499999999998,259.25,14.375,33,3,0,toy_text_2_5_question_5112_distractor_c,0,0,whatever,question_images_version_2
4,e,260.29999999999995,259.25,14.375,33,4,0,toy_text_2_5_question_5112_distractor_c,0,0,whatever,question_images_version_2
5,v,274.67499999999995,259.25,14.375,33,5,0,toy_text_2_5_question_5112_distractor_c,0,0,whatever,question_images_version_2
6,e,289.04999999999995,259.25,14.375,33,6,0,toy_text_2_5_question_5112_distractor_c,0,0,whatever,question_images_version_2
7,r,303.42499999999995,259.25,14.375,33,7,0,toy_text_2_5_question_5112_distractor_c,0,0,whatever,question_images_version_2
0,W,85.0,92.0,14.41025641025641,33,0,0,question_5111,0,0,What,question_images_version_3
1,h,99.41025641025641,92.0,14.41025641025641,33,1,0,question_5111,0,0,What,question_images_version_3
2,a,113.82051282051282,92.0,14.41025641025641,33,2,0,question_5111,0,0,What,question_images_version_3
3,t,128.23076923076923,92.0,14.41025641025641,33,3,0,question_5111,0,0,What,question_images_version_3
4, ,142.64102564102564,92.0,14.41025641025641,33,4,0,question_5111,0,0,,question_images_version_3
5,c,157.05128205128204,92.0,14.41025641025641,33,5,0,question_5111,1,1,can,question_images_version_3
6,a,171.46153846153845,92.0,14.41025641025641,33,6,0,question_5111,1,1,can,question_images_version_3
7,n,185.87179487179486,92.0,14.41025641025641,33,7,0,question_5111,1,1,can,question_images_version_3
8, ,200.28205128205127,92.0,14.41025641025641,33,8,0,question_5111,1,1,,question_images_version_3
9,b,214.69230769230768,92.0,14.41025641025641,33,9,0,question_5111,2,2,be,question_images_version_3
10,e,229.1025641025641,92.0,14.41025641025641,33,10,0,question_5111,2,2,be,question_images_version_3
11, ,243.5128205128205,92.0,14.41025641025641,33,11,0,question_5111,2,2,,question_images_version_3
12,i,257.9230769230769,92.0,14.41025641025641,33,12,0,question_5111,3,3,infered,question_images_version_3
13,n,272.3333333333333,92.0,14.41025641025641,33,13,0,question_5111,3,3,infered,question_images_version_3
14,f,286.7435897435897,92.0,14.41025641025641,33,14,0,question_5111,3,3,infered,question_images_version_3
15,e,301.15384615384613,92.0,14.41025641025641,33,15,0,question_5111,3,3,infered,question_images_version_3
16,r,315.56410256410254,92.0,14.41025641025641,33,16,0,question_5111,3,3,infered,question_images_version_3
17,e,329.97435897435895,92.0,14.41025641025641,33,17,0,question_5111,3,3,infered,question_images_version_3
18,d,344.38461538461536,92.0,14.41025641025641,33,18,0,question_5111,3,3,infered,question_images_version_3
19, ,358.79487179487177,92.0,14.41025641025641,33,19,0,question_5111,3,3,,question_images_version_3
20,f,373.2051282051282,92.0,14.41025641025641,33,20,0,question_5111,4,4,from,question_images_version_3
21,r,387.6153846153846,92.0,14.41025641025641,33,21,0,question_5111,4,4,from,question_images_version_3
22,o,402.025641025641,92.0,14.41025641025641,33,22,0,question_5111,4,4,from,question_images_version_3
23,m,416.4358974358974,92.0,14.41025641025641,33,23,0,question_5111,4,4,from,question_images_version_3
24, ,430.8461538461538,92.0,14.41025641025641,33,24,0,question_5111,4,4,,question_images_version_3
25,e,445.2564102564102,92.0,14.41025641025641,33,25,0,question_5111,5,5,eye-movements?,question_images_version_3
26,y,459.66666666666663,92.0,14.41025641025641,33,26,0,question_5111,5,5,eye-movements?,question_images_version_3
27,e,474.07692307692304,92.0,14.41025641025641,33,27,0,question_5111,5,5,eye-movements?,question_images_version_3
28,-,488.48717948717945,92.0,14.41025641025641,33,28,0,question_5111,5,5,eye-movements?,question_images_version_3
29,m,502.89743589743586,92.0,14.41025641025641,33,29,0,question_5111,5,5,eye-movements?,question_images_version_3
30,o,517.3076923076923,92.0,14.41025641025641,33,30,0,question_5111,5,5,eye-movements?,question_images_version_3
31,v,531.7179487179487,92.0,14.41025641025641,33,31,0,question_5111,5,5,eye-movements?,question_images_version_3
32,e,546.1282051282052,92.0,14.41025641025641,33,32,0,question_5111,5,5,eye-movements?,question_images_version_3
33,m,560.5384615384617,92.0,14.41025641025641,33,33,0,question_5111,5,5,eye-movements?,question_images_version_3
34,e,574.9487179487181,92.0,14.41025641025641,33,34,0,question_5111,5,5,eye-movements?,question_images_version_3
35,n,589.3589743589746,92.0,14.41025641025641,33,35,0,question_5111,5,5,eye-movements?,question_images_version_3
36,t,603.7692307692311,92.0,14.41025641025641,33,36,0,question_5111,5,5,eye-movements?,question_images_version_3
37,s,618.1794871794875,92.0,14.41025641025641,33,37,0,question_5111,5,5,eye-movements?,question_images_version_3
38,?,632.589743589744,92.0,14.41025641025641,33,38,0,question_5111,5,5,eye-movements?,question_images_version_3
0,R,202.79999999999998,259.25,14.428571428571429,33,0,0,toy_text_2_5_question_5111_target,0,0,Reading,question_images_version_3
1,e,217.2285714285714,259.25,14.428571428571429,33,1,0,toy_text_2_5_question_5111_target,0,0,Reading,question_images_version_3
2,a,231.65714285714282,259.25,14.428571428571429,33,2,0,toy_text_2_5_question_5111_target,0,0,Reading,question_images_version_3
3,d,246.08571428571423,259.25,14.428571428571429,33,3,0,toy_text_2_5_question_5111_target,0,0,Reading,question_images_version_3
4,i,260.5142857142857,259.25,14.428571428571429,33,4,0,toy_text_2_5_question_5111_target,0,0,Reading,question_images_version_3
5,n,274.9428571428571,259.25,14.428571428571429,33,5,0,toy_text_2_5_question_5111_target,0,0,Reading,question_images_version_3
6,g,289.37142857142857,259.25,14.428571428571429,33,6,0,toy_text_2_5_question_5111_target,0,0,Reading,question_images_version_3
7, ,303.8,259.25,14.428571428571429,33,7,0,toy_text_2_5_question_5111_target,0,0,,question_images_version_3
8,c,318.22857142857146,259.25,14.428571428571429,33,8,0,toy_text_2_5_question_5111_target,1,1,comprehension,question_images_version_3
9,o,332.6571428571429,259.25,14.428571428571429,33,9,0,toy_text_2_5_question_5111_target,1,1,comprehension,question_images_version_3
10,m,347.08571428571435,259.25,14.428571428571429,33,10,0,toy_text_2_5_question_5111_target,1,1,comprehension,question_images_version_3
11,p,361.5142857142858,259.25,14.428571428571429,33,11,0,toy_text_2_5_question_5111_target,1,1,comprehension,question_images_version_3
12,r,375.94285714285724,259.25,14.428571428571429,33,12,0,toy_text_2_5_question_5111_target,1,1,comprehension,question_images_version_3
13,e,390.3714285714287,259.25,14.428571428571429,33,13,0,toy_text_2_5_question_5111_target,1,1,comprehension,question_images_version_3
14,h,404.8000000000001,259.25,14.428571428571429,33,14,0,toy_text_2_5_question_5111_target,1,1,comprehension,question_images_version_3
15,e,419.22857142857157,259.25,14.428571428571429,33,15,0,toy_text_2_5_question_5111_target,1,1,comprehension,question_images_version_3
16,n,433.657142857143,259.25,14.428571428571429,33,16,0,toy_text_2_5_question_5111_target,1,1,comprehension,question_images_version_3
17,s,448.08571428571446,259.25,14.428571428571429,33,17,0,toy_text_2_5_question_5111_target,1,1,comprehension,question_images_version_3
18,i,462.5142857142859,259.25,14.428571428571429,33,18,0,toy_text_2_5_question_5111_target,1,1,comprehension,question_images_version_3
19,o,476.94285714285735,259.25,14.428571428571429,33,19,0,toy_text_2_5_question_5111_target,1,1,comprehension,question_images_version_3
20,n,491.3714285714288,259.25,14.428571428571429,33,20,0,toy_text_2_5_question_5111_target,1,1,comprehension,question_images_version_3
0,w,202.79999999999998,777.75,14.375,33,0,0,toy_text_2_5_question_5111_distractor_a,0,0,whatever,question_images_version_3
1,h,217.17499999999998,777.75,14.375,33,1,0,toy_text_2_5_question_5111_distractor_a,0,0,whatever,question_images_version_3
2,a,231.54999999999998,777.75,14.375,33,2,0,toy_text_2_5_question_5111_distractor_a,0,0,whatever,question_images_version_3
3,t,245.92499999999998,777.75,14.375,33,3,0,toy_text_2_5_question_5111_distractor_a,0,0,whatever,question_images_version_3
4,e,260.29999999999995,777.75,14.375,33,4,0,toy_text_2_5_question_5111_distractor_a,0,0,whatever,question_images_version_3
5,v,274.67499999999995,777.75,14.375,33,5,0,toy_text_2_5_question_5111_distractor_a,0,0,whatever,question_images_version_3
6,e,289.04999999999995,777.75,14.375,33,6,0,toy_text_2_5_question_5111_distractor_a,0,0,whatever,question_images_version_3
7,r,303.42499999999995,777.75,14.375,33,7,0,toy_text_2_5_question_5111_distractor_a,0,0,whatever,question_images_version_3
0,w,716.5600000000001,456.28000000000003,14.428571428571429,33,0,0,toy_text_2_5_question_5111_distractor_b,0,0,watever,question_images_version_3
1,a,730.9885714285715,456.28000000000003,14.428571428571429,33,1,0,toy_text_2_5_question_5111_distractor_b,0,0,watever,question_images_version_3
2,t,745.417142857143,456.28000000000003,14.428571428571429,33,2,0,toy_text_2_5_question_5111_distractor_b,0,0,watever,question_images_version_3
3,e,759.8457142857144,456.28000000000003,14.428571428571429,33,3,0,toy_text_2_5_question_5111_distractor_b,0,0,watever,question_images_version_3
4,v,774.2742857142858,456.28000000000003,14.428571428571429,33,4,0,toy_text_2_5_question_5111_distractor_b,0,0,watever,question_images_version_3
5,e,788.7028571428573,456.28000000000003,14.428571428571429,33,5,0,toy_text_2_5_question_5111_distractor_b,0,0,watever,question_images_version_3
6,r,803.1314285714287,456.28000000000003,14.428571428571429,33,6,0,toy_text_2_5_question_5111_distractor_b,0,0,watever,question_images_version_3
0,a,85.0,456.28000000000003,14.416666666666666,33,0,0,toy_text_2_5_question_5111_distractor_c,0,0,and,question_images_version_3
1,n,99.41666666666667,456.28000000000003,14.416666666666666,33,1,0,toy_text_2_5_question_5111_distractor_c,0,0,and,question_images_version_3
2,d,113.83333333333334,456.28000000000003,14.416666666666666,33,2,0,toy_text_2_5_question_5111_distractor_c,0,0,and,question_images_version_3
3, ,128.25,456.28000000000003,14.416666666666666,33,3,0,toy_text_2_5_question_5111_distractor_c,0,0,,question_images_version_3
4,t,142.66666666666666,456.28000000000003,14.416666666666666,33,4,0,toy_text_2_5_question_5111_distractor_c,1,1,this,question_images_version_3
5,h,157.08333333333331,456.28000000000003,14.416666666666666,33,5,0,toy_text_2_5_question_5111_distractor_c,1,1,this,question_images_version_3
6,i,171.49999999999997,456.28000000000003,14.416666666666666,33,6,0,toy_text_2_5_question_5111_distractor_c,1,1,this,question_images_version_3
7,s,185.91666666666663,456.28000000000003,14.416666666666666,33,7,0,toy_text_2_5_question_5111_distractor_c,1,1,this,question_images_version_3
8, ,200.3333333333333,456.28000000000003,14.416666666666666,33,8,0,toy_text_2_5_question_5111_distractor_c,1,1,,question_images_version_3
9,i,214.74999999999994,456.28000000000003,14.416666666666666,33,9,0,toy_text_2_5_question_5111_distractor_c,2,2,is,question_images_version_3
10,s,229.1666666666666,456.28000000000003,14.416666666666666,33,10,0,toy_text_2_5_question_5111_distractor_c,2,2,is,question_images_version_3
11, ,243.58333333333326,456.28000000000003,14.416666666666666,33,11,0,toy_text_2_5_question_5111_distractor_c,2,2,,question_images_version_3
12,a,257.99999999999994,456.28000000000003,14.416666666666666,33,12,0,toy_text_2_5_question_5111_distractor_c,3,3,another,question_images_version_3
13,n,272.41666666666663,456.28000000000003,14.416666666666666,33,13,0,toy_text_2_5_question_5111_distractor_c,3,3,another,question_images_version_3
14,o,286.8333333333333,456.28000000000003,14.416666666666666,33,14,0,toy_text_2_5_question_5111_distractor_c,3,3,another,question_images_version_3
15,t,301.25,456.28000000000003,14.416666666666666,33,15,0,toy_text_2_5_question_5111_distractor_c,3,3,another,question_images_version_3
16,h,315.6666666666667,456.28000000000003,14.416666666666666,33,16,0,toy_text_2_5_question_5111_distractor_c,3,3,another,question_images_version_3
17,e,330.08333333333337,456.28000000000003,14.416666666666666,33,17,0,toy_text_2_5_question_5111_distractor_c,3,3,another,question_images_version_3
18,r,344.50000000000006,456.28000000000003,14.416666666666666,33,18,0,toy_text_2_5_question_5111_distractor_c,3,3,another,question_images_version_3
19, ,358.91666666666674,456.28000000000003,14.416666666666666,33,19,0,toy_text_2_5_question_5111_distractor_c,3,3,,question_images_version_3
20,v,373.3333333333334,456.28000000000003,14.416666666666666,33,20,0,toy_text_2_5_question_5111_distractor_c,4,4,very,question_images_version_3
21,e,387.7500000000001,456.28000000000003,14.416666666666666,33,21,0,toy_text_2_5_question_5111_distractor_c,4,4,very,question_images_version_3
22,r,402.1666666666668,456.28000000000003,14.416666666666666,33,22,0,toy_text_2_5_question_5111_distractor_c,4,4,very,question_images_version_3
23,y,416.5833333333335,456.28000000000003,14.416666666666666,33,23,0,toy_text_2_5_question_5111_distractor_c,4,4,very,question_images_version_3
24, ,431.00000000000017,456.28000000000003,14.416666666666666,33,24,0,toy_text_2_5_question_5111_distractor_c,4,4,,question_images_version_3
25,l,445.41666666666686,456.28000000000003,14.416666666666666,33,25,0,toy_text_2_5_question_5111_distractor_c,5,5,long,question_images_version_3
26,o,459.83333333333354,456.28000000000003,14.416666666666666,33,26,0,toy_text_2_5_question_5111_distractor_c,5,5,long,question_images_version_3
27,n,474.2500000000002,456.28000000000003,14.416666666666666,33,27,0,toy_text_2_5_question_5111_distractor_c,5,5,long,question_images_version_3
28,g,488.6666666666669,456.28000000000003,14.416666666666666,33,28,0,toy_text_2_5_question_5111_distractor_c,5,5,long,question_images_version_3
29, ,503.0833333333336,456.28000000000003,14.416666666666666,33,29,0,toy_text_2_5_question_5111_distractor_c,5,5,,question_images_version_3
30,a,517.5000000000002,456.28000000000003,14.416666666666666,33,30,0,toy_text_2_5_question_5111_distractor_c,6,6,answer,question_images_version_3
31,n,531.9166666666669,456.28000000000003,14.416666666666666,33,31,0,toy_text_2_5_question_5111_distractor_c,6,6,answer,question_images_version_3
32,s,546.3333333333335,456.28000000000003,14.416666666666666,33,32,0,toy_text_2_5_question_5111_distractor_c,6,6,answer,question_images_version_3
33,w,560.7500000000001,456.28000000000003,14.416666666666666,33,33,0,toy_text_2_5_question_5111_distractor_c,6,6,answer,question_images_version_3
34,e,575.1666666666667,456.28000000000003,14.416666666666666,33,34,0,toy_text_2_5_question_5111_distractor_c,6,6,answer,question_images_version_3
35,r,589.5833333333334,456.28000000000003,14.416666666666666,33,35,0,toy_text_2_5_question_5111_distractor_c,6,6,answer,question_images_version_3
36,o,85.0,551.98,14.407407407407407,33,0,1,toy_text_2_5_question_5111_distractor_c,7,0,option,question_images_version_3
37,p,99.4074074074074,551.98,14.407407407407407,33,1,1,toy_text_2_5_question_5111_distractor_c,7,0,option,question_images_version_3
38,t,113.81481481481481,551.98,14.407407407407407,33,2,1,toy_text_2_5_question_5111_distractor_c,7,0,option,question_images_version_3
39,i,128.22222222222223,551.98,14.407407407407407,33,3,1,toy_text_2_5_question_5111_distractor_c,7,0,option,question_images_version_3
40,o,142.62962962962965,551.98,14.407407407407407,33,4,1,toy_text_2_5_question_5111_distractor_c,7,0,option,question_images_version_3
41,n,157.03703703703707,551.98,14.407407407407407,33,5,1,toy_text_2_5_question_5111_distractor_c,7,0,option,question_images_version_3
42, ,171.44444444444449,551.98,14.407407407407407,33,6,1,toy_text_2_5_question_5111_distractor_c,7,0,,question_images_version_3
43,t,185.8518518518519,551.98,14.407407407407407,33,7,1,toy_text_2_5_question_5111_distractor_c,8,1,to,question_images_version_3
44,o,200.25925925925932,551.98,14.407407407407407,33,8,1,toy_text_2_5_question_5111_distractor_c,8,1,to,question_images_version_3
45, ,214.66666666666674,551.98,14.407407407407407,33,9,1,toy_text_2_5_question_5111_distractor_c,8,1,,question_images_version_3
46,t,229.07407407407416,551.98,14.407407407407407,33,10,1,toy_text_2_5_question_5111_distractor_c,9,2,test,question_images_version_3
47,e,243.48148148148158,551.98,14.407407407407407,33,11,1,toy_text_2_5_question_5111_distractor_c,9,2,test,question_images_version_3
48,s,257.88888888888897,551.98,14.407407407407407,33,12,1,toy_text_2_5_question_5111_distractor_c,9,2,test,question_images_version_3
49,t,272.29629629629636,551.98,14.407407407407407,33,13,1,toy_text_2_5_question_5111_distractor_c,9,2,test,question_images_version_3
50, ,286.70370370370375,551.98,14.407407407407407,33,14,1,toy_text_2_5_question_5111_distractor_c,9,2,,question_images_version_3
51,w,301.11111111111114,551.98,14.407407407407407,33,15,1,toy_text_2_5_question_5111_distractor_c,10,3,what,question_images_version_3
52,h,315.51851851851853,551.98,14.407407407407407,33,16,1,toy_text_2_5_question_5111_distractor_c,10,3,what,question_images_version_3
53,a,329.9259259259259,551.98,14.407407407407407,33,17,1,toy_text_2_5_question_5111_distractor_c,10,3,what,question_images_version_3
54,t,344.3333333333333,551.98,14.407407407407407,33,18,1,toy_text_2_5_question_5111_distractor_c,10,3,what,question_images_version_3
55, ,358.7407407407407,551.98,14.407407407407407,33,19,1,toy_text_2_5_question_5111_distractor_c,10,3,,question_images_version_3
56,h,373.1481481481481,551.98,14.407407407407407,33,20,1,toy_text_2_5_question_5111_distractor_c,11,4,happens,question_images_version_3
57,a,387.5555555555555,551.98,14.407407407407407,33,21,1,toy_text_2_5_question_5111_distractor_c,11,4,happens,question_images_version_3
58,p,401.9629629629629,551.98,14.407407407407407,33,22,1,toy_text_2_5_question_5111_distractor_c,11,4,happens,question_images_version_3
59,p,416.37037037037027,551.98,14.407407407407407,33,23,1,toy_text_2_5_question_5111_distractor_c,11,4,happens,question_images_version_3
60,e,430.77777777777766,551.98,14.407407407407407,33,24,1,toy_text_2_5_question_5111_distractor_c,11,4,happens,question_images_version_3
61,n,445.18518518518505,551.98,14.407407407407407,33,25,1,toy_text_2_5_question_5111_distractor_c,11,4,happens,question_images_version_3
62,s,459.59259259259244,551.98,14.407407407407407,33,26,1,toy_text_2_5_question_5111_distractor_c,11,4,happens,question_images_version_3
0,W,85.0,92.0,14.411764705882353,33,0,0,question_5112,0,0,Why,question_images_version_3
1,h,99.41176470588235,92.0,14.411764705882353,33,1,0,question_5112,0,0,Why,question_images_version_3
2,y,113.8235294117647,92.0,14.411764705882353,33,2,0,question_5112,0,0,Why,question_images_version_3
3, ,128.23529411764704,92.0,14.411764705882353,33,3,0,question_5112,0,0,,question_images_version_3
4,a,142.6470588235294,92.0,14.411764705882353,33,4,0,question_5112,1,1,are,question_images_version_3
5,r,157.05882352941174,92.0,14.411764705882353,33,5,0,question_5112,1,1,are,question_images_version_3
6,e,171.4705882352941,92.0,14.411764705882353,33,6,0,question_5112,1,1,are,question_images_version_3
7, ,185.88235294117644,92.0,14.411764705882353,33,7,0,question_5112,1,1,,question_images_version_3
8,e,200.29411764705878,92.0,14.411764705882353,33,8,0,question_5112,2,2,eye-movements,question_images_version_3
9,y,214.70588235294113,92.0,14.411764705882353,33,9,0,question_5112,2,2,eye-movements,question_images_version_3
10,e,229.11764705882348,92.0,14.411764705882353,33,10,0,question_5112,2,2,eye-movements,question_images_version_3
11,-,243.52941176470583,92.0,14.411764705882353,33,11,0,question_5112,2,2,eye-movements,question_images_version_3
12,m,257.9411764705882,92.0,14.411764705882353,33,12,0,question_5112,2,2,eye-movements,question_images_version_3
13,o,272.35294117647055,92.0,14.411764705882353,33,13,0,question_5112,2,2,eye-movements,question_images_version_3
14,v,286.7647058823529,92.0,14.411764705882353,33,14,0,question_5112,2,2,eye-movements,question_images_version_3
15,e,301.1764705882353,92.0,14.411764705882353,33,15,0,question_5112,2,2,eye-movements,question_images_version_3
16,m,315.5882352941177,92.0,14.411764705882353,33,16,0,question_5112,2,2,eye-movements,question_images_version_3
17,e,330.00000000000006,92.0,14.411764705882353,33,17,0,question_5112,2,2,eye-movements,question_images_version_3
18,n,344.41176470588243,92.0,14.411764705882353,33,18,0,question_5112,2,2,eye-movements,question_images_version_3
